0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,-0.6035708606466521
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,-0.7907081792416015
0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0.059537586950671795
0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,-1.2416129778517124
1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,-0.39203898339108534
1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,-0.7894851507271987
1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0.09003242187843696
1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,-1.3216052477302291
1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,-0.18273762024299955
1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,-0.778295400159049
1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0.10334768160804586
1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,-0.49853493102765967
0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,-1.19090431759302
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,-0.8008330339890612
0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.2328280078387586
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,-0.6542863227480034
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,-1.2505575228575587
0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,-1.5910489985442489
2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.039213730694388715
0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,-0.730838579266571
0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,-0.8324853218771118
0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,-0.0008450399469488445
0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,-1.3356310776420734
1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,-1.0966028391801323
1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,-0.7123116301814427
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,-0.828600396824708
0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,-0.8967137029603798
0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,-1.2232091322596368
0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,-0.9490789736553431
0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,-1.260486667949504
0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,-0.42317597426112386
0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,-0.8963897427225156
0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,-0.5678873744105708
0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,-1.0276483669716292
0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,-1.0400946058523282
0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.7137285403555715
0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,-1.1366878932094941
0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0.003691312094037613
0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0.06498559628245815
0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,-0.31491791219239573
0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,-1.584027790905548
0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,-1.787482070548105
0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,-0.5042016081867011
