0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,-2.6412315162929403
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,-2.8307207233209155
0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,-2.3636256738527877
0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,-3.7463524800156094
1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,-2.595487370208353
1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,-2.773948353528759
1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,-2.319282929129251
1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,-3.5969488864151558
1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,-2.486936999938955
1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,-2.6855975647606485
1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,-2.3329789907350786
1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,-2.9294913875364372
0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,-3.15321397870445
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,-2.9367907217922706
0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-3.262624371473258
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,-3.115610263685589
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,-3.0247165182180638
0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,-2.8135620165487794
2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,-2.3758525031836584
0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,-2.6291137088479317
0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,-3.022534319137854
0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,-2.309588618899305
0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,-4.122026973376585
1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,-3.216262987638622
1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,-3.174442300677349
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,-3.2612316664253953
0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,-2.9357013134334906
0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,-3.1740246406096944
0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,-3.0264326354424256
0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,-3.1988049224337587
0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,-3.005195981034909
0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,-2.549681918309652
0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,-2.582492500249849
0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,-3.070489500642161
0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,-2.833375547717445
0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,-2.7639655179933342
0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.2307649903914566
0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,-2.3239064503056213
0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,-2.25611062511134
0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,-2.99369720172367
0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,-3.6809018527016732
0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,-3.6414447876398057
0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,-3.7516766721454573
