1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,-2.3093250669619465
1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,-2.8305878974051097
1,0,0,2,0,1,0,0,2,0,1,0,0,0,0,-1.9575618758481994
1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,-4.172748108279052
2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,-2.110757631798947
2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,-2.519120352662668
2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,-1.8641846643604936
2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,-2.4854141467882584
2,0,1,0,0,2,0,1,0,0,1,0,0,0,0,-2.0375754018240286
2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,-2.397421993760389
2,0,0,1,0,2,0,0,1,0,1,0,0,0,0,-1.8285694281737506
2,0,0,0,1,2,0,0,0,1,1,0,0,0,0,-3.3931017830740586
0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,-2.850234990758395
0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,-3.1693730837237126
0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,-2.9090176044051645
0,0,0,0,3,0,1,1,1,0,1,0,0,0,0,-4.354845914692788
0,0,0,1,2,0,1,2,0,0,1,0,0,0,0,-3.409365414231729
0,1,1,1,0,0,0,0,0,3,1,0,0,0,0,-3.084066412282624
0,1,1,0,1,0,0,0,3,0,1,0,0,0,0,-3.1050282451578823
0,0,1,1,1,0,3,0,0,0,1,0,0,0,0,-2.6277323159398804
0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,-2.9649621741415615
3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,-1.8047200340966754
0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,-2.4351055762653573
0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,-2.8598701555824846
0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,-2.3466469242237906
0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,-4.499900698371476
0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,-2.625177698176998
0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,-3.2285445897670115
0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,-2.756506391073117
0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,-3.1063328301469255
0,1,0,2,0,2,0,1,0,0,1,0,0,0,0,-2.4194988723994584
0,1,0,0,2,2,0,1,0,0,1,0,0,0,0,-3.7849331722983663
0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,-3.5559345266429716
0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,-3.53451535176049
0,3,0,0,0,0,1,1,1,0,1,0,0,0,0,-3.0208746382925824
0,3,0,0,0,0,1,1,0,1,1,0,0,0,0,-3.09368782712545
0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,-2.8630260826686253
0,0,0,3,0,0,1,0,1,1,1,0,0,0,0,-2.8778210389817502
1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,-2.732444924768714
1,0,1,1,0,3,0,0,0,0,1,0,0,0,0,-2.07288188299367
1,0,1,0,1,3,0,0,0,0,1,0,0,0,0,-2.6796211649657096
1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,-2.4570307417871504
1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,-3.0932895615019333
1,0,0,1,1,3,0,0,0,0,1,0,0,0,0,-2.6364274413247415
0,2,1,0,0,2,0,1,0,0,1,0,0,0,0,-3.0634455057140997
0,0,1,2,0,2,0,1,0,0,1,0,0,0,0,-2.077072425311542
0,0,1,0,2,2,0,1,0,0,1,0,0,0,0,-3.4079786818342086
0,1,0,2,0,2,1,0,0,0,1,0,0,0,0,-2.3731899976557997
0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,-3.7444291622930166
0,0,0,1,2,2,0,0,1,0,1,0,0,0,0,-3.6553187961970366
0,0,3,0,0,1,2,0,0,0,1,0,0,0,0,-2.620927645309308
0,0,3,0,0,1,0,0,2,0,1,0,0,0,0,-2.5978383394898117
0,0,3,0,0,1,0,0,0,2,1,0,0,0,0,-2.757128274009176
0,3,0,0,0,1,0,2,0,0,1,0,0,0,0,-3.040093008315523
0,3,0,0,0,1,0,0,2,0,1,0,0,0,0,-3.169903914411634
0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,-3.2648389899468384
0,0,0,3,0,1,0,2,0,0,1,0,0,0,0,-2.038728223561236
0,0,0,3,0,1,2,0,0,0,1,0,0,0,0,-2.066308437809454
0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,-2.8471031751234364
0,0,0,0,3,1,0,2,0,0,1,0,0,0,0,-4.393809293720182
0,0,0,0,3,1,2,0,0,0,1,0,0,0,0,-4.413857605469104
0,0,0,0,3,1,0,0,2,0,1,0,0,0,0,-4.605927634038579
